formula,sym_val,ehull_c2db,decomp_energy_m2,gap_c2db,gap_m2,magmom_u_c2db,total_magnetization_m2,energy_c2db,energy_per_atom_m2,natoms_m2,total_energy_m2
Pb2Te2,129,0.07499368598771872,0.0777696175,0.4453871101083335,1.2349999999999999,,-0.0,-15.31126892443466,-3.7559270125,4,-15.02370805
PbBr2,187,0.08162487183255725,0.07808980999999982,2.2748645531750835,3.0114,,-0.0,-9.57812326640379,-3.1770809566666665,3,-9.53124287
PbCl2,164,0.010168260186153688,0.023301786666666935,2.3665787899058444,3.1024,,0.0,-10.831768566844557,-3.5979565499999997,3,-10.79386965
PbCl2,187,0.10459017979578356,0.1191385166666663,2.7754084899303058,3.4304,,0.0,-10.548502808015668,-3.5021198200000003,3,-10.50635946
PbCl4,123,0.16139968187877987,0.12173972399999977,,0.5255000000000001,,0.0,-13.625463730983025,-2.712938448,5,-13.56469224
PbF2,164,0.12371563630140751,0.1407920099999993,,3.4659,,0.0,-14.067139712087274,-4.745429043333333,3,-14.23628713
PbF2,187,0.2702222519000716,0.28941998999999896,,3.5462,,0.0,-13.627619865291281,-4.596801063333333,3,-13.79040319
PbF4,123,0.0,0.0,2.704283477530021,2.5194,,0.0,-20.23042883462561,-4.08482615,5,-20.424130749999996
PbI2,164,0.0,0.007428764166666824,1.4994499199913929,2.5868,,-0.0,-8.792733054769176,-2.91516354,3,-8.74549062
PbS,156,0.23125430610246145,0.24298514000000004,1.820042574001874,2.2287,,-0.0,-8.510275276866324,-4.214584685,2,-8.42916937
PbS2,115,0.4182845762441752,0.38267270666666686,0.6716052007274911,0.6848999999999998,,0.0,-11.795997442761287,-3.8964347499999996,3,-11.68930425
PbS2,164,0.37437751575919326,0.33465462333333384,0.7553768098960885,0.6893000000000002,,-0.0,-11.927718624216233,-3.944452833333333,3,-11.8333585
PbSb2Te4,164,0.010748004389587404,0.7433862971428575,0.30173273494194763,0.7736000000000001,,0.0,-26.78197715686069,-3.6956978885714284,7,-25.86988522
PbSe,156,0.21719748395393523,0.22895237000000002,1.5324364245215862,1.9634999999999998,,-0.0,-7.971969499453451,-3.93650566,2,-7.87301132
PbSe2,115,0.37155277007424065,0.39343295713541604,0.2948960434027237,0.2820999999999998,,0.0,-10.774509948861054,-3.5467055333333337,3,-10.6401166
PbSe2,164,0.34704404755504153,0.36289528380208314,0.0819737480503755,0.09629999999999983,,0.0,-10.848036116418651,-3.5772432066666666,3,-10.73172962
PbTe,156,0.19759476028741352,0.20875473999999983,0.9298516213187835,1.6201999999999999,,0.0,-7.410432313617941,-3.62494189,2,-7.24988378
PbTe2,115,0.42337031467303815,0.43823123666666675,0.12453083278695298,0.0,,1e-07,-9.740320779070641,-3.165038226666667,3,-9.49511468
PbTe2,164,0.38312689369272124,0.40092561666666704,0.0,0.0,,0.0029586,-9.861051042011592,-3.2023438466666665,3,-9.60703154
Pd2Cl4,53,0.0,0.021146802777777918,0.8664779438473174,0.9213999999999998,,-0.0,-17.87148473825984,-3.4125705083333333,6,-20.47542305
Pd2F4,53,0.0,0.0,0.7819795055471852,0.8389999999999995,,0.0,-21.698762816637487,-4.111292878333333,6,-24.667757269999996
Pd2O6Se2,11,0.0,0.011936692000001692,1.1204491205322613,1.1385,,-0.0,-51.80904759799099,-5.298683047,10,-52.98683047
Pd2O6Se2,12,0.002149857273289513,0.02238386299999906,0.6359898614904327,0.4523999999999999,,0.0,-51.787549025258095,-5.2950694810000005,10,-52.95069481
Pd2S2,129,0.3391425331217395,0.3377243693750005,,0.0,,0.0,-16.0154796198202,-4.670682575,4,-18.6827303
Pd2S2,164,0.4483320057457947,0.25561108437500035,0.0,0.0,,-1.1e-05,-15.57872172932398,-4.75279586,4,-19.01118344
Pd2S4,14,0.0024108158765449397,0.0,1.1198988050409382,1.2153,,-0.0,-25.716815672123033,-4.739371323333333,6,-28.436227939999995
Pd2Se2,129,0.23921612400155873,0.23681561229166626,,0.0,,1.78e-05,-15.035018116126034,-4.42361888,4,-17.69447552
Pd2Se2,164,0.18293716213733152,0.1610436022916666,0.0,0.0,,1e-06,-15.260133963582943,-4.49939089,4,-17.99756356
Pd2Se4,14,0.003589265294892341,0.00799255777777752,1.3131703410322992,1.4254000000000002,,0.0,-23.293966085569753,-4.320131721666667,6,-25.920790330000003
Pd2Te2,129,0.20330057843193838,0.24236696750000064,,0.0,,9e-06,-14.74746485367552,-4.284128135,4,-17.13651254
Pd2Te2,164,0.42721313029654473,0.14218917250000018,0.0,0.0,,-2e-07,-13.851814646217095,-4.38430593,4,-17.53722372
Pd2Te4,14,0.09256426057804627,0.10227466500000038,1.2118995568262174,1.2694,,-0.0,-21.998713426625066,-4.055592505,6,-24.33355503
Pd3P2S8,164,0.0,0.0,1.7502109295603692,1.7793,,-0.0,-59.33598978647267,-4.886805164615384,13,-63.52846714
Pd3Sb6,157,0.18621934267047913,0.208703978611112,,0.0,,0.0213774,-39.40254436990701,-4.613573348888888,9,-41.52216014
Pd3Ta3Te14,6,0.009323341276903152,0.00884401252778666,0.0,0.0,,-1.32e-05,-92.74898408623454,-5.078025143,20,-101.56050285999999
Pd4Br8,14,1.4802973661668753e-16,0.003728405833333337,1.1478696037838398,1.2436999999999996,,0.0,-32.45270820997997,-3.14877014,12,-37.78524168
Pd4I8,14,0.0,0.0,1.069250322077301,1.1895000000000002,,-0.0,-30.155388017240362,-2.97939936,12,-35.75279232
Pd4P4S4,13,0.0,0.0,1.1949967879016565,1.1236999999999997,,-0.0,-58.528027884941324,-5.3323672925,12,-63.98840751
Pd4P4Se4,13,0.001886658891696295,0.0,1.1030545647612664,1.0372,,-0.0,-55.54117281201851,-5.0745845733333335,12,-60.895014880000005
Pd4Tl2Se6,164,0.03046706246988447,0.0,0.8340199526730525,0.9563000000000001,,0.0,-45.682321823203424,-4.220444025833333,12,-50.64532831
PdBr2,164,0.1482290929652943,0.13866388916666628,0.1981108105263476,0.10440000000000005,,2.0000283,-7.668489773599109,-3.013834656666667,3,-9.04150397
PdCl2,164,0.1656472776101031,0.16794316444444446,0.46263082354288887,0.40720000000000045,,1.9993838,-8.438800536299611,-3.2657741466666668,3,-9.79732244
PdF2,164,0.13418160322937567,0.09699733444444414,0.7142943285658792,0.6479999999999997,,2.0003202,-10.446836598630616,-3.9922614866666666,3,-11.97678446
PdI2,164,0.16821255700596863,0.16709260166666695,0.0,0.0,,1.8622583,-7.034209333292185,-2.8228552866666665,3,-8.46856586
PdO2,164,0.0,0.0,1.3789335506001916,1.4924999999999997,,0.0,-15.266821854223924,-5.355872593333333,3,-16.06761778
PdS2,164,0.10090480926394936,0.12208436999999961,1.1709399864419376,1.0868000000000002,,0.0,-12.562925855899303,-4.62745122,3,-13.88235366
PdSb2,123,0.16082447016836157,0.16949236083333385,,0.0,,-4e-07,-13.210366074142023,-4.652784966666666,3,-13.9583549
PdSe2,164,0.025946697146483972,0.04156299666666641,0.5579655400006607,0.5543,,0.0,-11.579910747230102,-4.293858666666667,3,-12.881576
PdSe2,187,0.2676379311012169,0.2773377899999998,0.2292377805257103,0.0,,2.4e-06,-10.854837045365903,-4.0580838733333335,3,-12.17425162
PdTa2S6,12,0.0,0.0,0.0,0.16280000000000028,,-5.2e-06,-55.88340767426337,-6.804907119999999,9,-61.24416407999999
PdTa2Se6,12,0.0,0.0,0.0,0.07950000000000035,,9e-07,-50.80516642048001,-6.228467783333333,9,-56.05621004999999
PdTe2,164,0.08646503756545403,0.0007219716666666542,0.0,0.18080000000000007,,-0.0,-11.01765438235031,-4.06441314,3,-12.193239420000001
Pt2Cl4,53,0.0,0.023115801111111,1.0512758255670938,1.1723999999999997,,-0.0,-22.39627361942153,-3.5977895833333338,6,-21.5867375
Pt2F4,53,0.08378881357655477,0.1397305941666671,1.0992790946711781,1.1906000000000003,,0.0,-25.5035090510761,-4.147183833333333,6,-24.883103
Pt2S2,129,0.5446693194700272,0.7308533324999997,0.03134224359009252,0.0,,0.4746006,-20.539282663193127,-4.77466834,4,-19.09867336
Pt2S2,164,0.497522018056463,0.389541715,0.0,0.0,,1.5e-05,-20.727871868847384,-5.1159799575,4,-20.46391983
Pt2S4,14,0.049681550727809075,0.04928028500000092,1.8020945091692493,1.9371999999999998,,0.0,-31.08922606761516,-5.075802931666667,6,-30.45481759
Pt2Se2,129,0.4834969058424526,0.4839471837499998,0.0,0.0,,0.1547302,-19.183203309663483,-4.618734435,4,-18.47493774
Pt2Se2,164,0.432233079384383,0.2634914087500002,0.0,0.0,,2e-07,-19.38825861549576,-4.83919021,4,-19.35676084
Pt2Se4,14,0.10315506853557295,0.10758514333333391,1.4413985524309434,1.5558999999999998,,0.0,-28.500276863994298,-4.629487803333333,6,-27.77692682
Pt2Ta2Te10,51,0.0070206183591650095,0.0,0.0,0.0,,0.0,-69.66540395662169,-5.151565707857143,14,-72.12191991
Pt2Ta4Se14,11,0.003511891460066252,0.003154045999992583,0.014174701908590492,0.01440000000000019,,0.0,-113.82429900074634,-6.047483584,20,-120.94967168
Pt2Te2,129,0.3011487288483332,0.29967423999999987,0.0,0.0,,-0.1720999,-19.43795347184871,-4.6454637475,4,-18.58185499
Pt2Te2,164,0.1644054896096261,0.043021197499999886,0.0,0.0,,8e-07,-19.98492642880354,-4.8898804125,4,-19.55952165
Pt2Te4,14,0.14404325964192152,0.15695747999999998,1.309126196492565,1.4307,,0.0,-27.18103880822871,-4.357336976666667,6,-26.144021860000002
Pt4Br8,14,0.0,0.016633442407407717,1.3016264969698148,1.5827999999999998,,0.0,-41.31628163559855,-3.320344353333333,12,-39.84413224
Pt4Cl8,14,0.0029254734709448136,0.03194237111111109,1.4559815568154821,1.8219000000000003,,0.0,-44.757441557191726,-3.5889630133333337,12,-43.06755616
Pt4I8,14,0.0,0.0,1.2248896505889335,1.4719,,0.0,-39.259019414344415,-3.185791136666667,12,-38.22949364
Pt4Tl2S6,164,0.024673878836555474,0.0,1.2532971875202457,1.662,,0.0,-60.391916345625695,-4.896097279166667,12,-58.75316735
Pt4Tl2Se6,164,0.019633501534205067,0.0,1.1321334786035453,1.4110000000000003,,-0.0,-56.64383195411602,-4.5770468875,12,-54.92456265
Pt4Tl2Te6,164,0.032129923362104996,0.0,0.6629242046937938,0.9822000000000002,,-0.0,-54.714841013245625,-4.3784255325000005,12,-52.54110639000001
PtBr2,164,0.2930894880107342,0.2896419590740744,0.1520564373804445,0.16280000000000028,,1.9991551,-9.449801944867435,-3.0473358366666665,3,-9.14200751
PtCl2,164,0.3579826248069355,0.3553659611111115,0.4032797193209021,0.4677000000000002,,1.9998618,-10.12418893528996,-3.2655394233333332,3,-9.79661827
PtF2,164,0.4628799838797084,0.4711249908333337,,0.5107999999999997,,2.0015996,-11.61448101462859,-3.8157894366666665,3,-11.44736831
PtI2,164,0.26653130302451916,0.2784859525000001,0.0,0.0,,1.1613448,-9.015160944512546,-2.9191577800000004,3,-8.75747334
PtO2,164,0.005568644534975038,0.004909429999999659,1.673977171451198,1.7371000000000003,,0.0,-18.250458208318328,-5.7764091466666665,3,-17.32922744
PtS2,164,0.0,0.0,1.6882571662127972,1.8226999999999998,,0.0,-15.693657685991008,-5.12073569,3,-15.36220707
PtSb2,123,0.3759842480332522,0.39193896500000047,,0.0,,-8e-07,-15.513085705785036,-4.85976872,3,-14.57930616
PtSe2,164,7.401486830834377e-17,0.0,1.1666545013209406,1.3516,,0.0,-14.559603637603868,-4.733667136666667,3,-14.20100141
PtTe2,164,0.027408197527063177,0.0,0.30257441273799957,0.6532,,0.0,-13.94042459045893,-4.479579846666667,3,-13.43873954
Rb2Br2F8,127,0.0,0.0,3.4871599717866326,3.3946999999999994,,0.0,-38.21588840783703,-3.2791019583333334,12,-39.3492235
Rb2C4,129,1.344225967373701,1.3479332204166665,0.47642502041571877,0.4991000000000003,,2.0006714,-30.816373555167775,-5.151475241666667,6,-30.90885145
Re2Br6,162,0.0,0.0,0.13493036958270377,0.0005999999999999339,,4.0022295,-33.58327658555518,-4.41655956875,8,-35.33247655
Re2O4,11,0.15459134711348219,0.16427694888888844,0.0,0.0,,5.6e-06,-52.04134940462036,-8.721096478333333,6,-52.32657887
Re2S2,129,0.5470936258611214,0.5324592956249994,0.0,0.0,,-2.6e-06,-31.061911249764517,-8.18176575,4,-32.727063
Re2Se2,129,0.5464214959494909,0.5302427512500003,0.0,0.0,,-0.0031224,-29.303110809421486,-7.73750454,4,-30.95001816
Re2Te2,129,0.5013493827867705,0.5366481999166668,0.0,0.0,,-0.0,-27.996085899236682,-7.3718900875,4,-29.48756035
Re2ZnO8,147,3.2297397080004555e-16,0.0,3.9662269407194954,4.0205,,0.0,-84.30238992134792,-7.56033015090909,11,-83.16363166
Re4S8,2,0.0,0.0,1.2721067339872911,1.4247999999999998,,0.0,-86.3705514337759,-7.469907425,12,-89.6388891
Re4Se8,2,0.0,0.0,1.1153457374213598,1.2463,,-0.0,-79.32459559381769,-6.876228463333334,12,-82.51474156
Re4Te8,2,0.0,0.06038493488888985,0.8173624642986473,0.9478,,0.0,-73.37534214247495,-6.336423083333333,12,-76.037077
Re6Cl2Se8,2,0.0022424142213708365,0.0,1.1939512580803924,1.2469999999999999,,0.0,-109.33804868122374,-7.12565676875,16,-114.0105083
ReBr2,164,0.6004158256558354,0.5125605783333338,0.0,0.0,,0.9989148,-13.279060683139228,-4.721358973333333,3,-14.16407692
ReCl2,164,0.8913711813907526,0.8916278949999992,0.0,0.0,,1.0031666,-14.412045953986327,-5.08474376,3,-15.25423128
ReI2,164,0.7246706091660561,0.691216730185185,0.0,0.0,,1.0013265,-12.592561467341648,-4.5288488566666665,3,-13.58654657
ReS2,164,0.3720560676604426,0.37177712250000017,0.0,0.0,,1.43e-05,-20.476469655462648,-7.099279906666666,3,-21.29783972
ReSe2,164,0.37241304041688633,0.36925330333333317,0.0,0.0,,8.6e-06,-18.713909777203764,-6.506500053333333,3,-19.51950016
ReTe2,164,0.4002179789620281,0.4632620115555559,0.0,0.0,,0.9658307,-17.143181598732653,-5.933546006666667,3,-17.80063802
Rh2Br6,162,0.0,0.0,1.3439295136088327,1.4985,,0.0,-27.76050926449706,-3.5044015225,8,-28.03521218
Rh2Cl2Te2,11,0.0,0.0,1.038226318428372,1.1188,,-0.0,-27.839469618888003,-4.635731915,6,-27.81439149
Rh2Cl6,162,0.0,0.0,1.5902587402081827,1.7378000000000005,,-0.0,-30.461689555924696,-3.83937698125,8,-30.71501585
Rh2F6,162,0.017750858791435675,0.06028527875000034,1.4875049104672762,1.6945000000000006,,0.0,-36.869664013857175,-4.69922292125,8,-37.59378337
Rh2I6,162,0.0,0.0,0.9910661198756803,1.2315,,0.0,-25.668987069851564,-3.261138715,8,-26.08910972
Rh2S2,129,0.1648765499648125,0.20570673847826093,0.0,0.0,,0.0,-23.706687119756076,-5.9780265875,4,-23.91210635
Rh2Se2,129,0.021621444619340957,0.09485898583333441,0.0,0.0,,-4.3e-06,-22.48742327466404,-5.67064995,4,-22.6825998
Rh2Te2,129,0.058727283226715166,0.08068093124999987,0.0,0.0,,7.7e-06,-22.02883634255046,-5.5072439575,4,-22.02897583
RhBr2,164,0.22903848580795697,0.24277899555555527,0.0,0.0,,1.0034534,-10.948818439827692,-3.69453511,3,-11.08360533
RhCl2,164,0.2691154416328822,0.28119791888888823,0.0,0.0,,1.0007012,-11.728981002828796,-3.951731146666667,3,-11.85519344
RhF2,164,0.47891246287831873,0.4120267455555551,,0.0,,1.0003958,-13.282917048513808,-4.636092166666667,3,-13.9082765
RhI2,164,0.16935353805719564,0.029685891666666464,0.0,0.0,,1.0052913,-10.430699218198143,-3.5392057266666668,3,-10.61761718
RhO2,164,0.15550733856075993,0.16027773833333292,0.0,0.0,,0.4728625,-19.436820620442024,-6.349747356666666,3,-19.04924207
RhS2,164,0.1617641070610266,0.1533047200000004,0.0,0.0,,0.7276833,-16.152934015219156,-5.42047701,3,-16.26143103
RhSe2,164,0.11714710675238756,0.12533514499999932,0.0,0.0,,5.2e-06,-15.075175305626614,-5.051942163333334,3,-15.155826490000003
RhTe2,164,0.11115455068521807,0.11984416166666634,0.0,0.0,,-1.5e-06,-14.574094436475018,-4.8340297733333335,3,-14.50208932
Ru2Br6,162,0.017062833674543754,0.037471168125000176,0.0,0.022499999999999964,,1.9988116,-30.8956177679359,-3.8260856925,8,-30.60868554
Ru2Cl6,162,0.020735617776710846,0.0332511525000001,0.0,0.0030999999999998806,,2.0004602,-34.028383822685186,-4.20708646875,8,-33.65669175
Ru2Cl8,14,0.0,0.0,0.11603207400494409,0.05510000000000037,,3.9989475,-37.82831324215132,-3.746726359,10,-37.46726359
Ru2F6,162,0.09054118011732748,0.10433399500000018,0.0,0.0,,2.001336,-41.63325575356831,-5.18088681125,8,-41.44709449
Ru2F8,14,3.552713678800501e-16,0.0,0.6279992969482056,0.5457999999999998,,3.9985063,-50.16797399171471,-4.992242045999999,10,-49.92242046
Ru2I6,162,0.0,0.0,0.0,0.13090000000000002,,1.9999799,-28.38703003035935,-3.53775693375,8,-28.30205547
Ru2S2,129,0.050428525114218914,0.0404533112499994,0.0,0.0,,-5e-07,-28.586785497546202,-7.07403437,4,-28.29613748
Ru2Se2,129,0.08745519185619327,0.07498499312499973,0.0,0.0,,7e-07,-26.799295303071816,-6.62531972,4,-26.50127888
Ru2Te2,129,0.16130059988207535,0.15397632500000036,0.0,0.0,,1.7e-06,-25.699135703617358,-6.30588287,4,-25.22353148
RuBr2,164,0.1872150665743053,0.1966544811111106,1.0452996636176537,1.1752,,0.0,-12.93679807986843,-4.268324126666667,3,-12.804972380000002
RuCl2,164,0.20591233013779942,0.21731047611111176,1.1812572039140274,1.2966999999999997,,-0.0,-13.934755731700154,-4.582584363333333,3,-13.74775309
RuCl2O,47,0.0,0.0,0.0,0.0,,-1.26e-05,-21.34841124811283,-5.2013233,4,-20.8052932
RuF2,164,0.5704324412893179,0.5657361794444444,,0.9340000000000002,,-0.0,-15.562300874781616,-5.162943713333333,3,-15.488831139999998
RuI2,164,0.10248746994570795,0.011699151666666019,1.0223540873749197,1.1619,,0.0,-12.309284067429923,-4.093124536666667,3,-12.27937361
RuO2,164,0.28296297492317873,0.2802296766666661,0.0,0.0,,1.46784,-22.12929732765593,-7.103581606666666,3,-21.31074482
RuS2,164,0.40915663917997863,0.41671574999999894,0.0,0.0,,1.9948363,-18.09782027902136,-5.977150296666667,3,-17.93145089
RuSe2,164,0.30864054118164336,0.31455488916666585,0.0,0.0,,1.6369126,-16.759985045509872,-5.5270672,3,-16.5812016
RuTe2,164,0.32931247273057096,0.32413478833333276,0.0,0.0,,0.0218388,-15.89319128351216,-5.196893276666667,3,-15.59067983
S2,123,0.4491499722656669,0.5139990959374998,,0.0,,-0.0001299,-7.257834620313797,-3.61387944,2,-7.22775888
S2Si,115,0.08632792880767563,0.1008263316666671,1.6946451507720621,1.7080999999999997,,-0.0,-15.307484643322727,-5.138233896666667,3,-15.414701690000001
S2Si,164,0.11075547689431293,0.13372397833333416,1.3827338811558196,1.3354999999999997,,-0.0,-15.234201999062815,-5.10533625,3,-15.316008749999998
S2Si2,31,0.44640914189441394,0.46607891125000034,1.4165294564125812,1.3643,,-0.0,-19.179930729225685,-4.8195578825,4,-19.27823153
S3Sb2,164,0.0438536184283997,0.04714449600000048,0.5993717300965039,0.7101000000000002,,-0.0,-22.206078440358308,-4.3342373080000005,5,-21.67118654
S6Sb4,7,0.07581592221641245,0.056291989000000875,1.851799073847394,1.7667000000000002,,0.0,-44.09253384283649,-4.325089815,10,-43.25089815
S8Si4,14,0.009779869074110437,0.025675659166667586,3.427869302244632,3.2969,,0.0,-62.14851529009369,-5.213384569166666,12,-62.56061482999999
SSi,156,0.43800620895890796,0.45530585375000054,,2.17,,0.0,-9.606771230483854,-4.83033094,2,-9.66066188
Sb2,164,0.07439965377750113,0.04818014999999942,0.9829007803851126,1.2203000000000002,,-0.0,-8.663498313992479,-4.03101407,2,-8.06202814
Sb2Se2Te,164,0.035329203310062195,0.37224185533333287,0.5731126992658179,0.7533,,0.0,-19.9377976692803,-3.8575110100000005,5,-19.28755505
Sb2Se3,164,0.0,0.004757599999999584,0.421131925401653,0.49839999999999995,,-0.0,-20.575540754591316,-3.999252094,5,-19.99626047
Sb2SeTe2,164,0.0057557162280062356,0.6711500426666661,0.3996818925608663,0.6395000000000001,,0.0,-19.62456803592988,-3.784345994,5,-18.92172997
Sb2Te3,164,0.004267835560163058,1.0298904159999998,0.3372088842313865,0.6616,,-0.0,-19.03025217559422,-3.6513487920000003,5,-18.25674396
Sb8Si4,26,0.10390554948172818,0.12772775583333384,,0.9657,,-0.0,-55.59871936063953,-4.432568590833333,12,-53.190823089999995
Sc2Br2,164,0.02016094999187934,0.0,0.0,0.0,,1.5355912,-17.170913545375292,-5.125691765,4,-20.50276706
Sc2Br2O2,59,0.0,0.0,3.210201931910875,3.3226000000000004,,-0.0,-39.75775678472721,-7.093564475,6,-42.56138685
Sc2Br6,162,0.0,0.0,2.975465541659034,2.8985999999999996,,0.0,-33.06075872601629,-4.54786055,8,-36.3828844
Sc2C,164,0.3836498120309055,0.33791949777777663,0.0,0.0,,0.1855708,-18.721369827347164,-7.337027873333334,3,-22.01108362
Sc2CCl2,164,0.0,0.0,0.8829734436116761,0.8565,,-0.0,-30.03294414367065,-6.660459892,5,-33.30229946
Sc2Cl2,164,0.07693199155200059,0.023521929500000205,0.0,0.0,,1.5542237,-18.463139580694047,-5.51147501,4,-22.04590004
Sc2Cl2H2,164,0.0,0.0,0.0,0.0,,3.4e-06,-27.995754849627282,-5.215377771666667,6,-31.29226663
Sc2Cl2N,164,0.0,0.0,0.0,0.0,,-6.8e-06,-31.380436027590182,-6.91946033,5,-34.59730165
Sc2Cl6,162,4.440892098500626e-16,0.0,3.922367727302634,3.8438,,-0.0,-37.33719732229754,-5.08103556625,8,-40.64828453
Sc2F2,164,0.23377857010244485,0.16279430666666705,0.0,0.0,,1.4673644,-22.495219401534246,-6.5945053,4,-26.3780212
Sc2F6,162,0.08486093492017499,0.12970435500000033,6.883936707053714,6.712999999999999,,0.0,-50.97307831884671,-6.838645375,8,-54.709163
Sc2I2,164,0.14887290950312426,0.09784925880000017,0.0,0.0,,1.5157025,-15.117087290368303,-4.6728964225,4,-18.69158569
Sc2O13Te5,1,0.043915336346741184,0.05060031424999867,3.1672559718097197,3.1392,,0.0,-125.83612851135389,-6.2481386505000005,20,-124.96277301
Sc2P2S8,2,0.0,0.0,1.8957639660890528,1.9038999999999997,,-0.0,-64.06288559599153,-5.638828331666667,12,-67.66593998
Sc2S2,129,0.4382620410991802,0.14011122500000006,0.0,0.0,,1.6e-06,-23.323821754012904,-6.96176254,4,-27.84705016
Sc2Se2,129,0.3397069923169509,0.06541134250000002,0.0,0.0,,1.01e-05,-21.316741724221803,-6.4366542475,4,-25.74661699
Sc2Te2,129,0.3153263224981444,0.07478141499999946,0.0,0.0,,-0.0014489,-19.18193874974451,-5.8353577975,4,-23.34143119
Sc4I4O4,11,0.0,0.0,1.7919605755595496,2.0127,,0.0,-76.21051521832035,-6.81597335,12,-81.7916802
ScBr2,187,0.0,0.0,0.15708128659764337,0.1257999999999999,,1.0029282,-12.591798533436817,-4.759009106666666,3,-14.277027319999998
ScCl2,187,0.008923887972510277,0.013785506666666336,0.10748539856345685,0.11440000000000006,,1.0028326,-14.03139721736831,-5.234750490000001,3,-15.704251470000003
ScF2,187,0.2635500531337473,0.300601038888888,,0.7406000000000001,,1.0064028,-17.97992471063679,-6.59739865,3,-19.79219595
ScI2,187,0.007766014460094765,0.0038274583999999834,0.10594425906611588,0.08919999999999995,,1.0024844,-11.029522073094522,-4.245433663333333,3,-12.73630099
Se2,123,0.21357375840013937,0.19974316140624992,0.0,0.0,,-7e-07,-6.538460066644631,-3.28975625,2,-6.5795125
Se2Si,115,0.08377656306221581,0.09116624999999967,1.1228958231797015,1.1209999999999998,,-0.0,-13.464351951178534,-4.496177863333333,3,-13.48853359
Se2Si,164,0.11636751107464487,0.12711793999999976,0.46686603733942644,0.4110999999999998,,0.0,-13.366579107141247,-4.460226173333333,3,-13.38067852
SeSi,156,0.3837239623973691,0.39165129249999975,,2.0881999999999996,,0.0,-8.789942328916645,-4.405198415,2,-8.81039683
Si2,164,0.6399467926871081,0.6417919400000001,0.0015991418242649047,0.000300000000000189,,-0.0,-9.518304148740954,-4.78357455,2,-9.5671491
SiTe,156,0.3178215500822388,0.29070358500000015,,1.7480000000000002,,0.0,-8.043475156945956,-3.993187225,2,-7.98637445
SiTe2,115,0.08148287059280968,0.04012456333333381,0.25939975831802076,0.28059999999999996,,0.0,-11.714689035384852,-3.8632743533333334,3,-11.58982306
SiTe2,164,0.09897365798177364,0.05361610000000061,0.0,0.0,,3.8e-06,-11.66221667321796,-3.8497828166666666,3,-11.54934845
Sn2,164,0.440160782523618,0.4603111750000002,0.0646587077417573,0.0007999999999999119,,0.0,-7.232213141892268,-3.54908627,2,-7.09817254
Sn2F2O6P2,7,5.921189464667501e-16,0.0,3.985019446551221,3.8544,,-0.0,-78.03516380202738,-6.429421244166666,12,-77.15305493
Sn2H2,164,0.17119145366178845,0.1360637306900001,0.23630577341464232,0.5032000000000001,,0.0,-14.076768854778257,-3.4885033225,4,-13.95401329
Sn2O2,129,0.021404246706370422,0.03770611000000024,3.020261517193606,3.0232,,0.0,-23.489052800340982,-5.7268056925,4,-22.90722277
Sn2O6P2,7,0.2839551328444383,0.32734740957619657,0.6988919924583614,0.3769,,2.0029184,-64.59482034547854,-6.348405804,10,-63.48405804000001
Sn2O8S2,31,0.027140359120886377,0.06617548416666708,4.381891752511394,4.1899999999999995,,-0.0,-73.49294179827508,-5.959794971666667,12,-71.51753966
Sn2S2,31,0.04264539963228842,0.031040832500000448,1.4140275314202837,1.5596,,-0.0,-17.92808104768255,-4.4645708125,4,-17.85828325
Sn2Se2,31,0.04291684954166897,0.0458706900000001,0.9225352561217924,1.1474000000000002,,0.0,-16.63335702457662,-4.13263774,4,-16.53055096
Sn2Te2,59,0.10389999202330946,0.13057187250000002,1.251901035262428,1.2071999999999998,,-0.0,-15.219734250954165,-3.7308859975,4,-14.92354399
Sn2Zn2O6,162,0.13951595637090505,0.15304514700000116,,2.2972,,-0.0,-55.87990904772198,-5.4371630699999995,10,-54.3716307
Sn4As8,26,0.010904089023138048,0.029066192083333497,0.7504409863498274,0.7724000000000002,,-0.0,-53.88436345293385,-4.460101939166667,12,-53.52122327000001
Sn4P8,26,0.11751260951107184,0.1371956857936505,,0.8106,,-0.0,-57.975316943087016,-4.823295466666667,12,-57.8795456
Sn4Sb8,26,0.020443783350616106,0.03940512750000025,0.7354940968547543,0.7101000000000001,,0.0,-51.22893449986154,-4.0489015375,12,-48.586818449999996
SnBr2,164,1.4802973661668753e-16,0.003992281666666209,2.0968721473050804,2.2536,,0.0,-9.617630753062583,-3.2004909933333336,3,-9.60147298
SnBr2,187,0.08578095982883556,0.08958568166666625,2.4994153724433605,2.4057999999999997,,0.0,-9.360287873576077,-3.1148975933333336,3,-9.34469278
SnCl2,164,0.021249046674673977,0.03309176916666612,2.323855177277699,2.437,,-0.0,-10.598544111623056,-3.5285138000000003,3,-10.5855414
SnCl2,187,0.11743464295073795,0.12957749249999972,2.7451014032683316,2.7295,,0.0,-10.309987322794864,-3.4320280766666666,3,-10.29608423
SnCl4,123,0.16394900677836688,0.18222842400000028,,1.2989999999999995,,-0.0,-15.143539701081968,-3.029309086,5,-15.14654543
SnF2,164,0.12936882285007734,0.17776538583333323,,2.4311000000000003,,0.0,-13.895654396156894,-4.69424211,3,-14.08272633
SnF2,187,0.2768418820932226,0.3270928624999998,,2.375,,-0.0,-13.453235218427459,-4.544914633333334,3,-13.6347439
