formula,symmetry_type,symmetry_value,in_c2db,in_2dmatpedia_final
Hg2P2S7,number,5,False,True
Hg2P2Se6,number,162,True,False
Hg2P2Se6,number,2,False,True
Hg2P2Te6,number,162,True,False
Hg2Pd4S6,number,164,True,False
Hg2Pd4Se6,number,164,True,False
Hg2Pd4Te6,number,164,True,False
Hg2PdRb2Cl8,number,12,False,True
Hg2Pt4S6,number,164,True,False
Hg2Pt4Se6,number,164,True,False
Hg2Pt4Te6,number,164,True,False
Hg2Rb4Br8,number,11,True,False
Hg2Rb4Cl8,number,11,True,False
Hg2Rb4F8,number,11,True,False
Hg2Rb4I8,number,11,True,False
Hg2S2,number,129,False,True
Hg2S2,number,164,True,False
Hg2S4Si,number,21,True,False
Hg2S6Sb2,number,162,True,False
Hg2Sb2Se6,number,162,True,False
Hg2Sb2Te6,number,162,True,False
Hg2ScCl2NO,number,1,True,False
Hg2Se2,number,129,False,True
Hg2Se2,number,164,True,False
Hg2Sn2Se6,number,162,True,False
Hg2SnO4,number,21,True,False
Hg2SnS4,number,21,True,False
Hg2Te2,number,129,False,True
Hg2Te2,number,164,True,False
Hg2Te4,number,11,True,False
Hg2Te4,number,12,True,False
Hg2Ti2,number,129,False,True
Hg2V2O6,number,2,True,True
Hg2Zr2,number,129,False,True
Hg3As,number,191,False,True
Hg3AsBrS4,number,156,False,True
Hg3AsBrSe4,number,156,False,True
Hg3AsClS4,number,156,False,True
Hg3AsISe4,number,156,False,True
Hg3B2O6,number,150,False,True
Hg3B2O6,number,189,True,False
Hg3B2S6,number,189,True,False
Hg3Br4GeS2Se2,number,1,True,False
Hg3Br6,number,147,False,True
Hg3C2S6,number,189,True,False
Hg3Cl6,number,147,False,True
Hg3F6,number,147,False,True
Hg3I6,number,147,False,True
Hg3K2Ge2S8,number,3,False,True
Hg3N,number,191,False,True
Hg3O6S,number,1,False,True
Hg3O6Se,number,1,False,True
Hg3P,number,191,False,True
Hg3P2,number,12,True,False
Hg3S3,number,157,True,False
Hg3Se3,number,25,True,False
Hg3Te3,number,25,True,False
Hg4Br8,number,115,False,True
Hg4Cl4F4,number,29,True,False
Hg4Cl8,number,115,False,True
Hg4F4I4,number,51,True,False
Hg4F8,number,115,False,True
Hg4I2O2,number,5,False,True
Hg4I8,number,115,True,True
Hg4K2Br6O6S2,number,31,True,False
Hg4K2Br6O6Se2,number,31,True,False
Hg4K2Br6O6Te2,number,31,True,False
Hg4K2Br6O8,number,31,True,False
Hg4K2Br6S6Se2,number,31,True,False
Hg4K2Br6S6Te2,number,31,True,False
Hg4K2Br6S8,number,31,True,False
Hg4K2Cl6O2S6,number,31,True,False
Hg4K2Cl6O6S2,number,31,True,False
Hg4K2Cl6O6Se2,number,31,True,False
Hg4K2Cl6O6Te2,number,31,True,False
Hg4K2Cl6O8,number,31,True,False
Hg4K2Cl6S6Se2,number,31,True,False
Hg4K2Cl6S6Te2,number,31,True,False
Hg4K2Cl6S8,number,31,True,False
Hg4K2F6O2S6,number,31,True,False
Hg4K2F6O6Se2,number,31,True,False
Hg4K2F6O6Te2,number,31,True,False
Hg4K2F6O8,number,31,True,False
Hg4K2F6S6Se2,number,31,True,False
Hg4K2F6S8,number,31,True,False
Hg4K2I6O2S6,number,31,True,False
Hg4K2I6O6S2,number,31,True,False
Hg4K2I6O6Se2,number,31,True,False
Hg4K2I6O6Te2,number,31,True,False
Hg4K2I6O8,number,31,True,False
Hg4K2I6S6Se2,number,31,True,False
Hg4K2I6S6Te2,number,31,True,False
Hg4K2I6S8,number,31,True,False
Hg4Mo2O8,number,13,True,True
Hg4Mo2S8,number,13,True,False
Hg4Na2Br6O2S6,number,31,True,False
Hg4Na2Br6O6S2,number,31,True,False
Hg4Na2Br6O6Se2,number,31,True,False
Hg4Na2Br6O6Te2,number,31,True,False
Hg4Na2Br6O8,number,31,True,False
Hg4Na2Br6S6Se2,number,31,True,False
Hg4Na2Br6S6Te2,number,31,True,False
Hg4Na2Br6S8,number,31,True,False
Hg4Na2Cl6O2S6,number,31,True,False
Hg4Na2Cl6O6Se2,number,31,True,False
Hg4Na2Cl6O6Te2,number,31,True,False
Hg4Na2Cl6O8,number,31,True,False
Hg4Na2Cl6S6Se2,number,31,True,False
Hg4Na2Cl6S6Te2,number,31,True,False
Hg4Na2Cl6S8,number,31,True,False
Hg4Na2F6O2S6,number,31,True,False
Hg4Na2F6O6Se2,number,31,True,False
Hg4Na2F6O6Te2,number,31,True,False
Hg4Na2F6O8,number,31,True,False
Hg4Na2F6S6Se2,number,31,True,False
Hg4Na2F6S6Te2,number,31,True,False
Hg4Na2F6S8,number,31,True,False
Hg4Na2I6O2S6,number,31,True,False
Hg4Na2I6O6S2,number,31,True,False
Hg4Na2I6O6Se2,number,31,True,False
Hg4Na2I6O6Te2,number,31,True,False
Hg4Na2I6O8,number,31,True,False
Hg4Na2I6S6Se2,number,31,True,False
Hg4Na2I6S6Te2,number,31,True,False
Hg4Na2I6S8,number,31,True,False
Hg4O8S2,number,13,False,True
Hg4Rb2Br6O2S6,number,31,True,False
Hg4Rb2Br6O6S2,number,31,True,False
Hg4Rb2Br6O6Se2,number,31,True,False
Hg4Rb2Br6O6Te2,number,31,True,False
Hg4Rb2Br6O8,number,31,True,False
Hg4Rb2Br6S6Se2,number,31,True,False
Hg4Rb2Br6S6Te2,number,31,True,False
Hg4Rb2Br6S8,number,31,True,False
Hg4Rb2Cl6O6S2,number,31,True,False
Hg4Rb2Cl6O6Se2,number,31,True,False
Hg4Rb2Cl6O6Te2,number,31,True,False
Hg4Rb2Cl6O8,number,31,True,False
Hg4Rb2Cl6S6Se2,number,31,True,False
Hg4Rb2Cl6S6Te2,number,31,True,False
Hg4Rb2Cl6S8,number,31,True,False
Hg4Rb2F6O6Se2,number,31,True,False
Hg4Rb2F6O6Te2,number,31,True,False
Hg4Rb2F6O8,number,31,True,False
Hg4Rb2F6S6Se2,number,31,True,False
Hg4Rb2F6S8,number,31,True,False
Hg4Rb2I6O6S2,number,31,True,False
Hg4Rb2I6O6Se2,number,31,True,False
Hg4Rb2I6O6Te2,number,31,True,False
Hg4Rb2I6O8,number,31,True,False
Hg4Rb2I6S6Se2,number,31,True,False
Hg4Rb2I6S6Te2,number,31,True,False
Hg4Rb2I6S8,number,31,True,False
Hg4Rb4Sb4Se12,number,14,False,True
Hg4Re4O16,number,14,False,True
Hg4Se4,number,10,True,False
Hg4Te4,number,10,True,False
Hg4W2O8,number,13,True,True
Hg4W2S8,number,13,True,False
Hg4W4O14,number,2,False,True
Hg6O10Se8,number,2,False,True
Hg6O20Se6,number,4,False,True
Hg6O7Si2,number,10,False,True
Hg8As2I10,number,125,False,True
Hg8As4Cl8,number,10,False,True
Hg8Br12Te4,number,14,False,True
Hg8Cl4O4,number,13,False,True
Hg8O14P4,number,13,False,True
Hg8S8,number,26,True,False
HgAs,number,187,False,True
HgB4Br2F4N2,number,10,True,False
HgB4Cl2F4N2,number,10,True,False
HgBr2,number,115,True,False
HgBr2,number,12,True,True
HgBr2,number,164,True,False
HgBr2,number,187,True,False
HgBr2,number,5,False,True
HgBr2C2H4N4,number,10,True,False
HgBr2GeS2,number,1,True,False
HgBrFO,number,156,True,False
HgBrFS,number,156,True,False
HgBrHO,number,156,True,False
HgBrHS,number,156,True,False
HgBrI,number,8,False,True
HgBrN,number,25,False,True
HgC2Cl2H4N4,number,10,True,False
HgC2H4I2N4,number,10,True,False
HgC2N2S2,number,12,False,True
HgC4Cl2H4N2,number,10,True,False
HgC4F2H4N2,number,10,True,False
HgCl2,number,115,True,True
HgCl2,number,164,True,True
HgCl2,number,187,True,False
HgCl2S,number,6,True,False
HgClFO,number,156,True,False
HgClFS,number,156,True,False
HgClHO,number,156,True,False
HgClHS,number,156,True,False
HgF2,number,115,True,False
HgF2,number,12,False,True
HgF2,number,164,True,True
HgF2,number,187,True,False
HgF2O,number,156,True,False
HgF2O2,number,164,True,False
HgF2S,number,8,True,False
HgFHO,number,156,True,False
HgFHS,number,156,True,False
HgFIO,number,156,True,False
HgFIS,number,156,True,False
HgGeI2Se2,number,1,True,False
HgH,number,183,False,True
HgH2,number,115,True,False
HgH2O2,number,164,True,False
HgH2S2,number,5,True,False
HgHIO,number,156,True,False
HgHIS,number,156,True,False
HgI2,number,115,True,True
HgI2,number,12,True,True
HgI2,number,164,True,False
HgI2,number,187,True,False
HgIn2O4,number,164,True,False
HgIn2S4,number,164,True,False
HgIn2Se4,number,164,True,False
HgIn2Te4,number,164,True,False
HgInTlO4,number,156,True,False
HgInTlS4,number,156,True,False
HgInTlSe4,number,156,True,False
HgInTlTe4,number,156,True,False
HgMg2,number,123,False,True
HgO,number,187,True,True
HgO2,number,115,True,False
HgO2,number,164,True,False
HgO2,number,187,True,False
HgO2,number,2,True,False
HgP,number,187,False,True
HgPb2Br2O2,number,12,True,False
HgPb2Br2S2,number,12,True,False
HgPb2Cl2O2,number,12,True,False
HgPb2Cl2S2,number,12,True,False
HgPb2F2O2,number,12,True,False
HgPb2F2S2,number,12,True,False
HgPb2I2O2,number,12,True,False
HgPb2I2S2,number,12,True,False
HgPbS3,number,156,True,False
HgPbSSe,number,8,True,False
HgPtBr2OS,number,25,True,False
HgReCl2O,number,6,True,False
HgS,number,156,True,True
HgS2,number,115,True,False
HgS2,number,164,True,False
HgS2,number,187,True,False
HgSe,number,156,True,False
HgSe2,number,115,True,False
HgSe2,number,164,True,False
HgSe2,number,187,True,False
HgSn2Br2O2,number,12,True,False
HgSn2Br2S2,number,12,True,False
HgSn2Cl2O2,number,12,True,False
HgSn2Cl2S2,number,12,True,False
HgSn2F2O2,number,12,True,False
HgSn2F2S2,number,12,True,False
HgSn2I2O2,number,12,True,False
HgSn2I2S2,number,12,True,False
HgSr2,number,123,False,True
HgTe,number,156,True,True
HgTe2,number,115,True,False
HgTe2,number,164,True,False
HgTe2,number,187,True,False
HgTlBr4,number,2,True,False
HgTlCl2,number,1,True,False
HgTlSSe,number,8,True,False
HgYBr2Se2,number,1,True,False
HgYCl2O2,number,6,True,False
HgZnOSe,number,6,True,False
Ho2B2C2,number,51,False,True
Ho2Br2O2,number,164,False,True
Ho2Br2O2,number,59,False,True
Ho2CF2,number,164,False,True
Ho2Cl2H4O4,number,11,False,True
Ho2I2O2,number,129,False,True
Ho2I2O2,number,164,False,True
Ho2I2S2,number,59,False,True
Ho2S6,number,129,False,True
Ho2S6,number,51,False,True
Ho2Se6,number,51,False,True
Ho2Te6,number,129,False,True
Ho2Te6,number,51,False,True
Ho4Cl4O20Te8,number,13,False,True
Ho4O26Te10,number,2,False,True
HoAs2,number,21,False,True
HoN2,number,21,False,True
HoP2,number,21,False,True
HoS,number,99,False,True
HoSb2,number,21,False,True
HoSe,number,99,False,True
HoTe,number,99,False,True
I,number,65,False,True
I10N2,number,51,False,True
I10P2,number,51,False,True
I12N4,number,14,False,True
I12P4,number,14,False,True
I12Sb4,number,14,False,True
I16Si6,number,1,False,True
I2N2Si2,number,59,True,False
I2O2Sb2,number,59,True,False
I2O2Sb2,number,7,True,False
I2O6S,number,5,False,True
I2S2Sb2,number,59,True,False
I2S2Si2,number,59,True,False
I2SSb2Se,number,1,True,False
I2Sb,number,115,True,False
I2Sb,number,164,True,False
I2Sb,number,187,True,False
I2Sb2,number,12,True,False
I2Sb2,number,129,True,False
I2Sb2Se2,number,59,True,False
I2Sb2Te2,number,12,False,True
I2Sb2Te2,number,59,True,False
I2Se2Si2,number,59,True,False
I2Si,number,115,True,False
I2Si,number,164,True,True
I2Si,number,187,True,True
I2Si2Te2,number,59,True,False
I3N,number,187,False,True
I3P,number,187,False,True
I3Sb,number,187,False,True
I4,number,55,False,True
I4N16,number,10,False,True
I4O10,number,4,False,True
I4O10Sb8,number,14,False,True
I4O12,number,12,False,True
I4P16,number,10,False,True
I4P18,number,11,False,True
I4S4,number,2,False,True
I4Sb16,number,10,False,True
I4Sb18,number,11,False,True
I4Se4,number,12,False,True
I4Si,number,123,False,True
I4Te4,number,12,False,True
I5N,number,10,False,True
I5P,number,65,False,True
I6N2,number,12,False,True
I6N2,number,31,False,True
I6P2,number,12,False,True
I6P2,number,162,True,False
I6P2,number,31,False,True
I6Sb2,number,162,True,True
I6Sb2,number,189,True,False
I6Sb2,number,7,False,True
I6Si2,number,1,False,True
I8N2,number,1,False,True
I8N8S4,number,2,False,True
I8O16,number,14,False,True
I8P2,number,2,False,True
I8S8,number,2,False,True
I8Sb2,number,2,False,True
I8Se8,number,2,False,True
I8Si2,number,1,False,True
I8Te8,number,51,False,True
IN2O6,number,147,False,True
IOP,number,156,True,False
IOSb,number,156,True,False
IPS,number,156,True,False
IPSe,number,156,True,False
IPTe,number,156,True,False
ISSb,number,156,True,False
ISbSe,number,156,True,False
ISbTe,number,156,True,False
In,number,123,False,True
In,number,191,False,True
In10F11,number,1,True,False
In12S18,number,1,False,True
In12Se18,number,1,False,True
In12Te18,number,1,False,True
In13Se12,number,162,True,False
In14Se12,number,162,True,False
In15Se12,number,1,True,False
In18S9,number,143,False,True
In18Se9,number,143,False,True
In18Te9,number,143,False,True
In2,number,51,False,True
In2As2,number,129,False,True
In2As2O6,number,1,True,False
In2As2O6,number,149,True,False
In2As2S6,number,149,True,False
In2As2S6,number,162,True,False
In2As2Se6,number,162,True,False
In2As2Te6,number,162,True,False
In2As6,number,164,False,True
In2Br2,number,129,True,False
In2Br2,number,164,True,False
In2Br2,number,59,True,False
In2Br2N2,number,59,True,False
In2Br2O2,number,59,True,True
In2Br2S2,number,31,True,False
In2Br2S2,number,59,True,False
In2Br2S8Sb4,number,11,False,True
In2Br2Sb4Se8,number,11,False,True
In2Br2Se2,number,11,True,False
In2Br2Se2,number,31,True,False
In2Br2Se2,number,59,True,False
In2Br2Te2,number,31,True,False
In2Br2Te2,number,59,True,False
In2Br3Cl,number,6,True,False
In2Br4,number,10,True,False
In2Br6,number,1,False,True
In2Br6,number,162,True,True
In2Br6,number,189,True,False
In2Br6,number,26,False,True
In2BrClS2,number,25,True,False
In2BrI2O,number,1,True,False
In2BrIO,number,1,True,False
In2BrISTe,number,1,True,False
In2BrISe2,number,25,True,False
In2BrS,number,8,True,False
In2BrSSe,number,156,True,False
In2C4Cl4F10,number,10,True,False
In2C4Cl4H10,number,10,True,False
In2C4F10H4,number,10,True,False
In2C4F14,number,10,True,False
In2C4F4H10,number,10,True,False
In2C4H14,number,10,True,False
In2Cl2,number,129,True,False
In2Cl2,number,164,True,False
In2Cl2,number,51,True,False
In2Cl2,number,59,True,False
In2Cl2I2,number,1,True,False
In2Cl2N2,number,2,True,False
In2Cl2N2,number,59,True,False
In2Cl2O2,number,59,True,True
In2Cl2OS,number,6,True,False
In2Cl2S2,number,31,True,False
In2Cl2S2,number,59,True,False
In2Cl2S2,number,7,True,False
In2Cl2S8Sb4,number,11,False,True
In2Cl2Se2,number,31,True,False
In2Cl2Se2,number,4,True,False
In2Cl2Se2,number,59,True,False
In2Cl2Te2,number,31,True,False
In2Cl2Te2,number,59,True,False
In2Cl4,number,10,True,False
In2Cl4H10N4,number,10,True,False
In2Cl6,number,12,False,True
In2Cl6,number,162,True,False
In2Cl6,number,189,True,False
In2Cl6,number,51,False,True
In2Cl6,number,6,False,True
In2F2,number,12,True,False
In2F2,number,129,True,True
In2F2,number,164,True,False
In2F2,number,59,True,False
In2F2O2,number,59,True,False
In2F2O8S2,number,11,True,False
In2F2O8Se2,number,11,True,False
In2F2O8Te2,number,11,True,False
In2F2S10,number,11,True,False
In2F2S2,number,31,True,False
In2F2S2,number,59,True,False
In2F2S8Se2,number,11,True,False
In2F2S8Te2,number,11,True,False
In2F2Se2,number,11,True,False
In2F2Se2,number,31,True,False
In2F2Se2,number,59,True,False
In2F2Se2,number,7,True,False
In2F2Te2,number,31,True,False
In2F2Te2,number,59,True,False
In2F4H10N4,number,10,True,False
In2F6,number,10,False,True
In2F6,number,162,True,True
In2F6,number,191,True,False
In2F6,number,26,False,True
In2F6,number,47,True,False
In2Ge2S2,number,164,True,False
In2Ge2S6,number,162,True,False
In2Ge2Se2,number,164,True,False
In2Ge2Se6,number,162,True,False
In2Ge2Te2,number,164,True,False
In2Ge2Te6,number,162,True,False
In2H14N4,number,10,True,False
In2H2O8S2,number,11,True,False
In2H2O8Se2,number,11,True,False
In2H2O8Te2,number,11,True,False
In2H2S10,number,11,True,False
In2H2S4,number,11,True,False
In2H2S8Se2,number,11,True,False
In2H2S8Te2,number,11,True,False
In2H2Se4,number,11,True,False
In2I2,number,129,True,False
In2I2,number,164,True,False
In2I2,number,51,True,False
In2I2N2,number,59,True,False
In2I2O2,number,59,True,False
In2I2S2,number,156,True,False
In2I2S2,number,31,True,False
In2I2S2,number,59,True,False
In2I2STe,number,1,True,False
In2I2Se2,number,31,True,False
In2I2Se2,number,59,True,False
In2I2Se2Te,number,1,True,False
In2I2Te2,number,156,True,False
In2I2Te2,number,31,True,False
In2I2Te2,number,59,True,False
In2I4,number,10,True,False
In2I4,number,51,True,False
In2I5,number,183,True,False
In2I6,number,1,False,True
In2I6,number,12,False,True
In2I6,number,162,True,False
In2I6,number,189,True,False
In2I6,number,26,False,True
In2I6O18,number,147,False,True
In2IS,number,1,True,False
In2Mg2S5,number,164,True,False
In2Mg2Se5,number,164,True,False
In2Mg2Te5,number,164,True,False
In2MgO4,number,164,True,False
In2MgS4,number,164,True,False
In2MgSe4,number,164,True,False
In2MgTe4,number,164,True,False
In2Mn2O5,number,164,True,False
In2Mn2O5,number,38,True,False
In2Mn2S5,number,156,True,False
In2Mn2S5,number,164,True,False
In2Mn2S5,number,187,True,False
In2Mn2Se5,number,156,True,False
In2Mn2Se5,number,164,True,False
In2Mn2Se5,number,187,True,False
In2Mn2Te5,number,156,True,False
In2Mn2Te5,number,164,True,False
In2Mn2Te5,number,187,True,False
In2MnCl2NS,number,6,True,False
In2MnO4,number,156,True,False
In2MnO4,number,164,True,False
In2MnS4,number,156,True,False
In2MnS4,number,164,True,False
In2MnSe4,number,156,True,True
In2MnSe4,number,164,True,False
In2MnTe4,number,156,True,False
In2MnTe4,number,164,True,False
In2N2,number,129,False,True
In2N6,number,12,False,True
In2Na2Br8,number,4,False,True
In2NbBr3HS3,number,8,True,False
In2NbBrClO2,number,6,True,False
In2Ni2O5,number,164,True,False
In2Ni2O5,number,187,True,False
In2Ni2S5,number,156,True,False
In2Ni2S5,number,164,True,False
In2Ni2S5,number,187,True,False
In2Ni2Se5,number,156,True,False
In2Ni2Se5,number,164,True,False
In2Ni2Se5,number,187,True,False
In2Ni2Te5,number,156,True,False
In2Ni2Te5,number,164,True,False
In2Ni2Te5,number,187,True,False
In2Ni4S6,number,164,True,False
In2Ni4Se6,number,164,True,False
In2Ni4Te6,number,164,True,False
In2NiO4,number,164,True,False
In2NiS4,number,164,True,False
In2NiSe4,number,164,True,False
In2NiTe4,number,164,True,False
In2O,number,164,False,True
In2O2,number,123,True,False
In2O2,number,129,True,False
In2O2,number,164,True,False
In2O2,number,187,True,False
In2O3,number,1,False,True
In2O3,number,150,False,True
In2O3,number,164,False,True
In2O4,number,12,True,False
In2O6P2,number,143,True,False
In2O6P2,number,149,True,False
In2O6Sb2,number,149,True,False
In2O6Sb2,number,162,True,False
In2Os,number,123,False,True
In2P2,number,129,False,True
In2P2S6,number,149,True,False
In2P2Se6,number,162,True,False
In2P2Te6,number,162,True,False
In2Pb2Cl6,number,51,False,True
In2Pd4O6,number,164,True,False
In2Pd4S6,number,164,True,False
In2Pd4Se6,number,164,True,False
In2Pd4Te6,number,164,True,False
In2PdO4,number,164,True,False
In2PdS4,number,164,True,False
In2PdSe4,number,164,True,False
In2PdTe4,number,164,True,False
In2Pt4O6,number,164,True,False
In2Pt4S6,number,164,True,False
In2Pt4Se6,number,164,True,False
In2Pt4Te6,number,164,True,False
In2PtClIO3,number,1,True,False
In2Ru,number,123,False,True
In2S2,number,12,True,False
In2S2,number,123,True,False
In2S2,number,129,True,False
In2S2,number,164,True,True
In2S2,number,187,True,True
In2S2,number,2,False,True
In2S2Si2,number,164,True,False
In2S3,number,150,False,True
In2S3,number,164,True,True
In2S4,number,10,True,False
In2S4,number,12,True,False
In2S4,number,164,True,False
In2S4,number,2,True,False
In2S5,number,1,False,True
In2S5,number,12,False,True
In2S5,number,5,True,False
In2S6Sb2,number,11,False,True
In2S6Sb2,number,149,True,False
In2S6Si2,number,162,True,False
In2S6Te2,number,162,True,False
In2STe,number,156,True,False
In2STe2,number,6,True,False
In2Sb2,number,129,True,True
In2Sb2Se6,number,162,True,False
In2Sb2Te6,number,162,True,False
In2Sb6,number,164,False,True
In2Sc3BrCl4IO5,number,1,True,False
In2ScI2O3,number,1,True,False
In2Se2,number,12,True,True
In2Se2,number,123,True,False
In2Se2,number,129,True,False
In2Se2,number,164,True,True
In2Se2,number,187,True,True
In2Se2Si2,number,164,True,False
In2Se3,number,156,True,False
In2Se3,number,164,True,True
In2Se3,number,189,False,True
In2Se3,number,6,True,False
In2Se4,number,1,True,False
In2Se4,number,12,True,False
In2Se4,number,127,True,False
In2Se5,number,1,False,True
In2Se5,number,12,False,True
In2Se5,number,5,True,False
In2Se6Si2,number,162,True,False
In2Si2Te2,number,164,True,False
In2Si2Te6,number,162,True,True
In2Sn2Cl6,number,162,True,False
In2Sn2S2,number,164,True,False
In2Sn2Se2,number,164,True,False
In2Sn2Te2,number,164,True,False
In2Te2,number,12,True,True
In2Te2,number,123,True,False
In2Te2,number,129,True,False
In2Te2,number,164,True,True
In2Te2,number,187,True,True
In2Te3,number,150,False,True
In2Te3,number,164,True,True
In2Te4,number,1,True,False
In2Te4,number,12,True,False
In2Te4,number,55,True,False
In2Te5,number,12,True,True
In2Te5,number,5,False,True
In2Tl2Cl8,number,10,True,False
In2Tl2F8,number,10,True,False
In2Tl2H8,number,3,True,False
In2Tl2O6,number,31,True,False
In2Tl2P4Se12,number,2,False,True
In2Tl2S2,number,156,True,False
In2Tl2S6,number,31,True,False
In2Tl2Se2,number,156,True,False
In2Tl2Se6,number,31,True,False
In2Tl2Te2,number,31,True,False
In2Tl2Te6,number,31,True,False
In2Tl4,number,65,True,False
In2VO4,number,164,True,False
In2VS4,number,164,True,False
In2VSe4,number,164,True,False
In2VTe4,number,164,True,False
In2Y2Br2,number,164,True,False
In2Y2Cl2,number,164,True,False
In2Y2I2,number,164,True,False
In2Zn2O5,number,156,True,False
In2Zn2S5,number,156,True,True
In2Zn2Se5,number,156,True,False
In2Zn2Te5,number,156,True,False
In2Zn3O6,number,156,True,False
In2Zn3S6,number,156,True,True
In2Zn3Se6,number,156,True,False
In2Zn3Te6,number,156,True,False
In2ZnO4,number,156,True,False
In2ZnS4,number,156,True,True
In2ZnSe4,number,156,True,False
In2ZnTe4,number,156,True,False
In3Br3,number,10,True,False
In3Br3,number,157,True,False
In3Br3,number,38,True,False
In3Br3P2S6,number,8,True,False
In3Br5SSe,number,1,True,False
In3BrIO3,number,8,True,False
In3BrIS,number,8,True,False
In3Cl3,number,10,True,False
In3Cl3,number,157,True,False
In3ClTe,number,1,True,False
In3F3,number,25,True,False
In3F8Ge,number,1,True,False
In3I2S,number,8,True,False
In3I3,number,25,True,False
In3I4,number,6,True,False
In3Ir,number,187,False,True
In3Os2,number,123,False,True
In3Rh,number,187,False,True
In3Ru2,number,123,False,True
In3S4,number,164,True,False
In3Se4,number,164,True,False
In3Te4,number,164,True,True
In4As20,number,26,False,True
In4As4,number,127,False,True
